Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
39444,B001ELL86Y,A2M7B4KBO5QCWO,TG,1,1,1,1327968000,Exploding Tully KCups,"About 40% of the tops of the KCups explode and come off in the coffee maker, ruining the cup of coffee and leaving grounds everywhere.  POOR quality control!!  For the few that work, the coffee is great.<br />In complete fairness, when notified, Amazon quickly replaced the order with outstanding customer service."
255719,B000ORXYYS,AHYE1YCYURJHR,T. O'Meara,3,23,1,1323648000,"""Good"" for you?  Really?","It is pretty unbelievable that people use this stuff in lieu of ""chemical"" artificial sweeteners because it is ""good for you""... yet turns your bowels to water.<br /><br />Some say that you even have to ""get your body accustomed"" to the intake of this stuff.  Use your heads people.  If this has such an adverse effect on your digestive system that you must condition your body to these bad effects, then exactly how ""good for you"" is this stuff?<br /><br />Luckily I had the chance to try this before buying a lot of it.<br /><br />If your idea of fun is being able to sh__t through a screen door at 20 paces and never leaving a stain, then go for it.  But please refrain from telling me how ""good"" this stuff is for you."
164341,B002915VF2,A2HA5U582PWL5E,IbeforeJ,1,1,5,1248825600,Great ice cream alternative!,"After losing 73lbs, I am constantly on the lookout for low-cal/carb alternatives to my favorite foods.  Well, after receiving my first shipment of Arctic Zero Choc. PB, I think I have found my new favorite ""ice cream"".  The texture is great- very close to ""real"" ice cream and it doesn't seem to melt as fast.  The flavor is great- mild and not SO good that I would be tempted to binge- although, even if I did, the entire pint is only 128 calories, so it wouldn't be a problem!<br /><br />Also, there are only 36g of Sugar in the entire pint- if you're trying to keep your carbs low, you can still have half of the pint (or more if you're maintaining) and still be well within your daily target.<br /><br />I highly recommend this product!"
343874,B008J1HO4C,A1GFH8GPDEX518,Sara Bee 1321,1,1,5,1200268800,"No better breakfast, no better oatmeal","I use the 30 minute method.  My routine:  put the water on to boil, brush teeth, put the oats in the boiling water, stir, lower heat to almost low, shower, blow hair dry, start coffee, stir oats, dress, put the oats in a bowl, put cold water in the pan, eat the oats and drink the coffee, wash the bowl and pan.  These oats are SO good, you don't need to add ANYTHING, not salt, not dairy, not spice, not fruit, not nuts.  Eat slowly, savor each bite.  Your taste buds will love you, your tummy will love you, your gut will love you, your heart will love you."
252060,B000F6SNQM,A1Q67UB5XYEVHJ,"Moose Samui ""Moose""",3,4,5,1171152000,Best Green Tea on the Market,I think I have purchased every make of green Tea there is and have found the Good Earth Green Tea to be the best. I has a very smooth taste and the blended lemon grass adds a nice touch.
29534,B000PDY3P0,AT2Q06W05OBO1,"David J. Riebe ""lxluthr""",0,0,5,1262822400,Always a favorite,"I always buy this popcorn for my dad who has a neighborhood group, and often sponsors boxing matches and other get togethers. He has a 6 ounce popper and he swears by this popcorn, "" so easy"" he says, and the people love it. So if you have a 6 ounce popper, GET THIS POPCORN!!!!"
529049,B000DN8EZW,A36FFBUGEEBYEH,Walter Meyer,2,2,5,1318118400,VinaCafe - 3 in 1 Instant Vietname Coffee Mix - 2x20 packets,"<a href=""http://www.amazon.com/gp/product/B0013L2FJY"">Vinacafe Instant Coffee Mix 3 in 1</a>  A tasty, somewhat exotic, instant coffee w/ just enough milk to take away the bite and just enough sugar to mitigate the bitterness."
412566,B001RQJDJ0,A3SUS8EHTJZAQ4,Gunner-3,0,0,5,1344470400,sport replenishment,"I first tried this sports drink while in Iraq, it being so hot there you would sweat just standing outside, you looked as though you just ran a marathon, add physical work to that; you would loose needed electrolytes and vitamins, and could cause sever heat stroke.<br /><br />Tang sport works just like other sports drinks with the exception, Tang is sugar free, I like this the most because there are 0 calories, those other sports drinks contain a lot of sugar and calories.<br /><br />I tried to find Tang sport when I got home, but no store I shopped carried it.  Found it on Amazon and ordered it right away."
430008,B0005ZIZNO,A1FAHB0BVGQCV9,Amy Natzke,0,0,5,1348012800,Ear Candy,"I use Kretschmer Wheatgerm in my homemade granola regularly.  Excellent.<br /><br />HOWEVER.  Absolutely the finest thing about this product has got to be the sound of opening a brand new jar!<br />In our family, several of us will stop what we are doing and gather in the kitchen to hear the breaking of the vacuum seal.  MMMMM!  Ear Candy!<br /><br />Another great way to eat it:  Slice a banana half, and then the slices lengthwise.  Spread each piece with banana,  sprinkle with Kretschmer wheat germ, and add a few raisins on top.<br /><br />Kretschmer's can also be sprinkled on a toddler's banana pieces.  Helps them hold on to them!"
52366,B001O8NRAC,A75810JBSZDA9,Wayne,0,0,5,1334016000,Excellent stuff i put it all in food and bakings and it help u lose weight,"It really help u lose weight just put in your baking, foods or cereal or what ever u wantto put it in I use two tablespoon every day....."
4453,B002YZESWU,AFO8FB74F8T1A,"Gary Bourassa ""gary""",1,1,5,1326240000,great  great  great,this product is great  and so is the company I had problem with the post office and they were right there to resolve the issue this is a great gift to yourself or to others
85581,B000F0JOVG,A2Y8IDC1FKGNJC,L. A.,0,0,5,1257638400,DeBoles Spaghetti,"DeBoles Spaghetti turns out perfectly, pot after pot. The trick is bringing the water (with a little olive oil in it) to a rolling boil, before adding the pasta. Then boil for ten minutes, remove immediately, and drain. The pasta is al dente and never sticky, hard, or mushy. I will continue to buy this pasta. It is much better than NRG and other brands."
320561,B0015Y943Y,A181THQQ0G6QXT,Paula,0,0,5,1314835200,Awesome treats create a dog snob,"My dog absolutely LOVES these treats. We started sticking his meds into them at night because he sometimes gets uncooperative about taking them. Well, now that he has had these he has gotten very picky and puts his nose in the air when we pull out his other treats that he gets during the day. Now we have created a dog snob. Truly I wod recommend them to anyone. I will also tell u the price u find on amazon is currently the Best price out there."
220648,B006BU77A4,A1EML82AKR5WU4,M. Doyle,0,3,1,1336176000,Recall on this product,&lt;...><br /><br />I found out about this just after feeding my pup.  Not happy at all.  Go to diamonds website to see all the brands involved in the recall.
327886,B008C8CRVC,AQ99FVTZT79KC,PepInMyStep,1,1,5,1345852800,Best Kept Secret - this tea is AWESOME!,"I had unbearable cramps and diarhea the first time I drank it ... ended up that one tea bag was waaaay to much for me, so now, I brew a whole cup of this tea, and a whole cup of camomile (but you can use any other type too), then I take only HALF of cup of THIS tea and mix it with a full cup of the camomile ... works like a charm - no diarheea, no cramps, just does what it's supposed to in 6 hours!  Its true this tea is very potent, so a full dose may be too much for some like me.  Just play around with it and find your sweet spot.  From time to time, I take meds that bind me up terribly and this tea has been a life saver, nothing works like it!"
66696,B000ZT12NK,AOE4Q2RPEAWGK,K. Morgan,0,0,5,1247529600,The on the go Beverage,"a much better alternative then soda, Shelve stable, no worry. The kids just love it."
456424,B005F0JM7W,AN00NARW5QSEY,smallworld,0,0,5,1328832000,Under Cabinet K-cup® Holder. Designed for Keurig's® K-cups®- Elite,"So PERFECT!!!I don't drink coffee my husband does and I use basically all of my counter top and I just hated to wast so much space for his kcups...and then I found this....it was sold out the first time I saw it, and when I saw it stocked again I bought it..got it yesterday, and im so glad i did! I love it. I think I might buy a 2nd one for extra storage to go right next to the one I have! GREAT PRODUCT!!!!!"
164436,B0000E2T62,A3HHGPAFHRDQPO,"J. Seelig ""Janne""",9,10,2,1167782400,"Beautiful colors, not my taste","The gumballs look great in our new gumball machine, but unfortunately neither my husband and I nor the children enjoy the taste very much."
99349,B0009ETA76,A1H5C7WJ9KBEAB,"Jamie Cross ""Jamie""",1,1,5,1347926400,No sugar cravings,Im 19 and was taking this for my skin and was hoping for breast growth. ( saw very little results ) but this herb keeps my sugar cravings under control! My cravings get terrible to where I get irratible and can't get sweets out of my head! With this stuff I was able to lose a bit of weight from a decreased appetite! You will be surprised how often cravings trick you into thinking you want food. Anyway also in conjunction with other herbs I've noticed more curves and a bigger butt. Boobs are semi larger but I'm losing hope with those. I will honestly take fenugreek for the rest of my life! Take that chocolate bar!
365222,B000HALT7Q,AW0JQKWSUMUKV,A. Leathers,0,0,5,1291593600,Excellent Cat food,This was exactly what I needed. I mix two types of Royal Canin for my cat. He snubs all other cat foods. Great price!
218268,B000E7WM3W,A14EJ2J2D1MT67,kcita,4,4,5,1196553600,makes tasty easy soup,"I love this soup in the winter!  i use lite coconut milk, cilantro and bamboo shoots in addition to the recipe on the back of the packet.  20 minutes to super delicious soup!"
